pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
37,Rudy Quan,Edward Winter,15-15,3-Mar,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,1696582,1697645,1063,2,4-Jan,1,0,1st Serve In,Body,Body,,FALSE,Near,,,75,230,,,Crosscourt,Backhand,Long,Long,Crosscourt,Backhand,Rudy Quan,Error,Edward Winter,,FALSE,,,1,0,0,3,3,15,15,,,7,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Deuce: Body,,,,,,0,0,0,0,"Set 1: 3-3, 15-15 Edward Winter Serving"
38,Rudy Quan,Edward Winter,30-15,3-Mar,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,1716291,1717448,1157,2,4-Jan,1,0,1st Serve In,Wide,Wide,,FALSE,Near,,,122.474393,242.1942203,,,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Rudy Quan,Error,Edward Winter,,FALSE,,,1,0,0,3,3,30,15,,,7,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Ad: Wide,,,,,,0,0,0,0,"Set 1: 3-3, 30-15 Edward Winter Serving"
39,Rudy Quan,Edward Winter,40-15,3-Mar,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,1741365,1742344,979,2,4-Jan,1,0,1st Serve In,Body,Body,,FALSE,Near,,,-62.71062992,206.6343887,,,Down the Line,Forehand,Long,Long,Down the Line,Forehand,Rudy Quan,Error,Edward Winter,,FALSE,,,1,0,0,3,3,40,15,,,7,,,Down the Line,Forehand,Down the Line,Forehand,Error,1st Serve In,Deuce: Body,,,,,,0,0,0,0,"Set 1: 3-3, 40-15 Edward Winter Serving"
40,Rudy Quan,Edward Winter,0-0,4-Mar,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,1841544,1842437,893,2,4-Jan,0,1,2nd Serve In,T,,T,FALSE,Near,,,,,-48.73994969,232.586636,Crosscourt,Backhand,Long,Long,Crosscourt,Backhand,Edward Winter,Error,Rudy Quan,,FALSE,,,1,0,0,3,4,0,0,,,8,2nd Serve In,Deuce: T,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,0,0,0,0,"Set 1: 3-4, 0-0 Rudy Quan Serving"
41,Rudy Quan,Edward Winter,15-0,4-Mar,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1873939,1881000,7061,2,4-Jan,0,1,2nd Serve In,Body,T,Body,FALSE,Near,,,-18.1438867,333.1826608,88.23471675,207.5852526,Crosscourt,Forehand,,,Crosscourt,Forehand,Edward Winter,Winner,Edward Winter,,FALSE,,,1,0,0,3,4,15,0,,,8,2nd Serve In,Ad: Body,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Winner,0,0,1,0,"Set 1: 3-4, 15-0 Rudy Quan Serving"
42,Rudy Quan,Edward Winter,15-15,4-Mar,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,1899253,1911000,11747,3,4-Jan,1,0,1st Serve In,Wide,Wide,,FALSE,Near,,,-156.6659941,243.8110947,,,Crosscourt,Forehand,,,Down the Line,Forehand,Rudy Quan,Winner,Rudy Quan,,FALSE,,,1,0,0,3,4,15,15,,,8,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Winner,,,Crosscourt,Forehand,,,,0,0,1,1,"Set 1: 3-4, 15-15 Rudy Quan Serving"
43,Rudy Quan,Edward Winter,30-15,4-Mar,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1935392,1949000,13608,6,8-May,1,0,1st Serve In,Wide,Wide,,FALSE,Near,,,120.8953357,231.4944554,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Edward Winter,Error,Rudy Quan,,FALSE,,,1,0,0,3,4,30,15,,,8,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Error,0,0,2,2,"Set 1: 3-4, 30-15 Rudy Quan Serving"
44,Rudy Quan,Edward Winter,40-15,4-Mar,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,1970063,1979000,8937,3,4-Jan,1,0,1st Serve In,Body,Body,,FALSE,Near,,,-90.37915573,176.0509186,,,Down the Line,Forehand,Long,,Crosscourt,Backhand,Rudy Quan,Error,Edward Winter,,FALSE,,,1,0,0,3,4,40,15,,,8,1st Serve In,Deuce: Body,,,Crosscourt,Backhand,Error,,,Down the Line,Forehand,,,,1,0,0,0,"Set 1: 3-4, 40-15 Rudy Quan Serving"
45,Rudy Quan,Edward Winter,40-30,4-Mar,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,1996292,2006999,10707,3,4-Jan,1,0,1st Serve In,Wide,Wide,,FALSE,Near,,,106.7842957,224.5063211,,,Down the Line,Backhand,,,Crosscourt,Forehand,Rudy Quan,Winner,Rudy Quan,,FALSE,,,1,0,0,3,4,40,30,,,8,1st Serve In,Ad: Wide,,,Crosscourt,Forehand,Winner,,,Down the Line,Backhand,,,,0,0,1,1,"Set 1: 3-4, 40-30 Rudy Quan Serving"
46,Rudy Quan,Edward Winter,0-0,4-Apr,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,2030564,2042000,11436,4,4-Jan,1,0,1st Serve In,Body,Body,,FALSE,Far,,,55.30367454,-235.1845363,,,Down the Line,Backhand,Wide Left,,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,,FALSE,Rudy Quan,,1,0,0,4,4,0,0,,,9,,,Down the Line,Backhand,Crosscourt,Forehand,Error,1st Serve In,Deuce: Body,,,,,,0,0,1,1,"Set 1: 4-4, 0-0 Edward Winter Serving"
47,Rudy Quan,Edward Winter,0-15,4-Apr,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,2068649,2075000,6351,2,4-Jan,1,0,1st Serve In,T,T,,FALSE,Far,,,-40.46457787,-173.2007765,,,Crosscourt,Forehand,Net,Net,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,,FALSE,,,1,0,0,4,4,0,15,,,9,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Ad: T,,,,,,0,0,0,0,"Set 1: 4-4, 0-15 Edward Winter Serving"
48,Rudy Quan,Edward Winter,15-15,4-Apr,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,2087084,2106000,18916,4,4-Jan,0,1,2nd Serve In,Wide,Wide,Wide,FALSE,Far,,,175.1170494,-202.7630687,116.2244969,-140.508388,Crosscourt,Forehand,,,Down the Line,Forehand,Rudy Quan,Winner,Rudy Quan,,FALSE,,,1,0,0,4,4,15,15,,,9,,,Crosscourt,Forehand,Down the Line,Forehand,Winner,2nd Serve In,Deuce: Wide,,,,,,0,2,1,0,"Set 1: 4-4, 15-15 Edward Winter Serving"
49,Rudy Quan,Edward Winter,15-30,4-Apr,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,2157224,2176000,18776,10,12-Sep,1,0,1st Serve In,T,T,,FALSE,Far,,,-18.99289698,-241.0734471,,,Crosscourt,Forehand,Wide Right,,Down the Line,Forehand,Rudy Quan,Error,Edward Winter,,FALSE,,,1,0,0,4,4,15,30,,,9,,,Crosscourt,Forehand,Down the Line,Forehand,Error,1st Serve In,Ad: T,,,,,,0,2,4,2,"Set 1: 4-4, 15-30 Edward Winter Serving"
50,Rudy Quan,Edward Winter,30-30,4-Apr,0-0,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,2194600,2220999,26399,5,8-May,0,1,2nd Serve In,T,Body,T,FALSE,Far,,,100.2452592,170.1324967,20.6526028,-141.8106682,Down the Line,Backhand,Net,,Down the Line,Forehand,Edward Winter,Error,Rudy Quan,,FALSE,,,1,0,0,4,4,30,30,,,9,,,Down the Line,Backhand,,,,2nd Serve In,Deuce: T,,,Down the Line,Forehand,Error,0,1,1,1,"Set 1: 4-4, 30-30 Edward Winter Serving"
51,Rudy Quan,Edward Winter,30-40,4-Apr,0-0,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,2250358,2267000,16642,8,8-May,1,0,1st Serve In,Wide,Wide,,FALSE,Far,,,-110.5669674,-236.2700569,,,Down the Line,Backhand,,,Crosscourt,Forehand,Rudy Quan,Winner,Rudy Quan,,TRUE,,,1,0,0,4,4,30,40,,,9,,,Down the Line,Backhand,Crosscourt,Forehand,Winner,1st Serve In,Ad: Wide,,,,,,0,2,3,2,"Set 1: 4-4, 30-40 Edward Winter Serving"
52,Rudy Quan,Edward Winter,0-0,4-May,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,2387975,2393000,5025,1,4-Jan,1,0,1st Serve In,T,T,,TRUE,Far,,,11.35211067,-203.3095801,,,,,,,,,Rudy Quan,,Rudy Quan,,FALSE,,,1,0,0,5,4,0,0,,,10,Ace,Deuce: T,,,,,,,,,,,,,0,0,0,0,"Set 1: 5-4, 0-0 Rudy Quan Serving"
53,Rudy Quan,Edward Winter,15-0,4-May,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,2413525,2454000,40475,2,4-Jan,1,1,1st Serve In,T,T,Body,FALSE,Far,,,0.869756124,-192.6827318,-63.21404199,-181.4599956,Crosscourt,Forehand,,,Crosscourt,Forehand,Edward Winter,Winner,Edward Winter,,FALSE,,,1,0,0,5,4,15,0,,,10,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Winner,0,0,1,0,"Set 1: 5-4, 15-0 Rudy Quan Serving"
54,Rudy Quan,Edward Winter,15-15,4-May,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,2484690,2497000,12310,7,8-May,1,0,1st Serve In,T,T,,FALSE,Far,,,46.97264873,-157.1604878,,,Down the Line,Backhand,Net,,Down the Line,Backhand,Rudy Quan,Error,Edward Winter,,FALSE,,,1,0,0,5,4,15,15,,,10,1st Serve In,Deuce: T,,,Down the Line,Backhand,Error,,,Down the Line,Backhand,,,,1,0,2,2,"Set 1: 5-4, 15-15 Rudy Quan Serving"
55,Rudy Quan,Edward Winter,15-30,4-May,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,2529000,2556000,27000,4,4-Jan,0,1,2nd Serve In,T,Wide,T,FALSE,Far,,,-168.5090004,-172.4901356,-0.797451881,-192.0886811,Down the Line,Forehand,Net,,Down the Line,Backhand,Edward Winter,Error,Rudy Quan,,FALSE,,,1,0,0,5,4,15,30,,,10,2nd Serve In,Ad: T,,,,,,,,Down the Line,Forehand,Down the Line,Backhand,Error,1,1,1,0,"Set 1: 5-4, 15-30 Rudy Quan Serving"
56,Rudy Quan,Edward Winter,30-30,4-May,0-0,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,2566373,2580999,14626,8,8-May,1,0,1st Serve In,Wide,Wide,,FALSE,Far,,,131.5675416,-160.7781496,,,Down the Line,Forehand,,,Down the Line,Backhand,Edward Winter,Winner,Edward Winter,,FALSE,,,1,0,0,5,4,30,30,,,10,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Backhand,Winner,3,2,1,1,"Set 1: 5-4, 30-30 Rudy Quan Serving"
57,Rudy Quan,Edward Winter,40-30,4-May,0-0,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,2608338,2616000,7662,4,4-Jan,1,0,1st Serve In,T,T,,FALSE,Far,,,-48.59890092,-167.0187445,,,Crosscourt,Forehand,Wide Left,,Down the Line,Backhand,Edward Winter,Error,Rudy Quan,,FALSE,,,1,0,0,5,4,40,30,,,10,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Down the Line,Backhand,Error,1,0,0,1,"Set 1: 5-4, 40-30 Rudy Quan Serving"
58,Rudy Quan,Edward Winter,0-0,0-0,25-Jan,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,2911000,2920999,9999,1,4-Jan,0,0,Double Fault,Body,Body,Body,FALSE,Near,,,-95.35004374,-3.792661855,-69.45540245,281.6214676,,,Net,,,,Edward Winter,,Rudy Quan,,FALSE,,,2,1,0,0,0,0,0,,,1,,,,,,,,Double Fault,Deuce: Body,,,,,,0,0,0,0,"Set 2: 0-0, 0-0 Edward Winter Serving"
59,Rudy Quan,Edward Winter,0-15,0-0,Jan-00,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,2938387,2961000,22613,3,4-Jan,0,1,2nd Serve In,Body,T,Body,FALSE,Near,,,-35.51795713,-15.07533902,89.04870407,168.3964676,Crosscourt,Backhand,Net,,Crosscourt,Forehand,Edward Winter,Winner,Edward Winter,,FALSE,,,2,1,0,0,0,0,15,,,1,,,Crosscourt,Backhand,,,,2nd Serve In,Ad: Body,,,Crosscourt,Forehand,Winner,1,1,0,0,"Set 2: 0-0, 0-15 Edward Winter Serving"
60,Rudy Quan,Edward Winter,0-30,0-0,Jan-00,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,2982064,2986999,4935,2,4-Jan,1,0,1st Serve In,T,T,,FALSE,Near,,,-20.17441492,186.3597277,,,Crosscourt,Backhand,Net,Net,Crosscourt,Backhand,Rudy Quan,Error,Edward Winter,,FALSE,,,2,1,0,0,0,0,30,,,1,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Deuce: T,,,,,,0,0,0,0,"Set 2: 0-0, 0-30 Edward Winter Serving"
61,Rudy Quan,Edward Winter,15-30,0-0,Jan-00,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,3008999,3009999,1000,2,4-Jan,1,0,1st Serve In,Body,Body,,FALSE,Near,,,86.56425525,186.635701,,,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Rudy Quan,Error,Edward Winter,,FALSE,,,2,1,0,0,0,15,30,,,1,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Ad: Body,,,,,,0,0,0,0,"Set 2: 0-0, 15-30 Edward Winter Serving"
62,Rudy Quan,Edward Winter,30-30,0-0,Jan-00,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,3035868,3042000,6132,2,4-Jan,1,0,1st Serve In,T,T,,FALSE,Near,,,-25.61790245,179.0522146,,,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Rudy Quan,Error,Edward Winter,,FALSE,,,2,1,0,0,0,30,30,,,1,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Deuce: T,,,,,,0,0,0,0,"Set 2: 0-0, 30-30 Edward Winter Serving"
63,Rudy Quan,Edward Winter,40-30,0-0,Jan-00,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,3059770,3068000,8230,4,4-Jan,1,0,1st Serve In,Body,Body,,FALSE,Near,,,97.47484689,188.5995133,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Rudy Quan,Error,Edward Winter,,FALSE,,,2,1,0,0,0,40,30,,,1,,,Crosscourt,Backhand,Down the Line,Forehand,Error,1st Serve In,Ad: Body,,,,,,0,0,1,1,"Set 2: 0-0, 40-30 Edward Winter Serving"
64,Rudy Quan,Edward Winter,0-0,0-1,Jan-00,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,3127911,3138000,10089,5,8-May,1,0,1st Serve In,Wide,Wide,,FALSE,Near,,,-143.7736767,209.8344926,,,Down the Line,Forehand,,,Crosscourt,Forehand,Rudy Quan,Winner,Rudy Quan,,FALSE,,,2,1,0,0,1,0,0,,,2,1st Serve In,Deuce: Wide,,,Crosscourt,Forehand,Winner,,,Down the Line,Forehand,,,,0,1,2,1,"Set 2: 0-1, 0-0 Rudy Quan Serving"
65,Rudy Quan,Edward Winter,15-0,0-1,Jan-00,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,3165026,3178999,13973,8,8-May,1,0,1st Serve In,T,T,,FALSE,Near,,,37.3540409,153.5124344,,,Crosscourt,Forehand,,,Down the Line,Forehand,Edward Winter,Winner,Edward Winter,,FALSE,,,2,1,0,0,1,15,0,,,2,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Down the Line,Forehand,Winner,2,1,2,2,"Set 2: 0-1, 15-0 Rudy Quan Serving"
66,Rudy Quan,Edward Winter,15-15,0-1,Jan-00,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,3198699,3207999,9300,5,8-May,1,0,1st Serve In,Body,Body,,FALSE,Near,,,-101.1458279,244.0280074,,,Down the Line,Forehand,Net,,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,,FALSE,,,2,1,0,0,1,15,15,,,2,1st Serve In,Deuce: Body,,,Crosscourt,Forehand,Error,,,Down the Line,Forehand,,,,1,1,1,0,"Set 2: 0-1, 15-15 Rudy Quan Serving"
67,Rudy Quan,Edward Winter,15-30,0-1,Jan-00,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,3229764,3238999,9235,4,4-Jan,1,0,1st Serve In,Wide,Wide,,FALSE,Near,,,130.0895341,206.5670986,,,Crosscourt,Backhand,,,Crosscourt,Backhand,Edward Winter,Winner,Edward Winter,,FALSE,,,2,1,0,0,1,15,30,,,2,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Winner,0,1,2,0,"Set 2: 0-1, 15-30 Rudy Quan Serving"
68,Rudy Quan,Edward Winter,15-40,0-1,Jan-00,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,3252826,3257999,5173,2,4-Jan,1,0,1st Serve In,T,T,,FALSE,Near,,,-50.91202428,167.4371063,,,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Edward Winter,Error,Rudy Quan,,TRUE,,,2,1,0,0,1,15,40,,,2,1st Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0,0,0,0,"Set 2: 0-1, 15-40 Rudy Quan Serving"
69,Rudy Quan,Edward Winter,30-40,0-1,Jan-00,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,3288000,3299999,11999,2,4-Jan,0,1,2nd Serve In,Body,Body,Body,FALSE,Near,,,98.37043963,-46.49966645,96.06872266,183.6463091,Crosscourt,Backhand,Net,Net,Crosscourt,Backhand,Edward Winter,Error,Rudy Quan,,TRUE,,,2,1,0,0,1,30,40,,,2,2nd Serve In,Ad: Body,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,0,0,0,0,"Set 2: 0-1, 30-40 Rudy Quan Serving"
70,Rudy Quan,Edward Winter,40-40,0-1,Jan-00,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,3332000,3346999,14999,3,4-Jan,0,1,2nd Serve In,T,Wide,T,FALSE,Near,,,115.8364501,-39.37633968,29.20831146,186.2448983,Crosscourt,Forehand,Net,,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,,TRUE,,,2,1,0,0,1,40,40,,,2,2nd Serve In,Ad: T,,,Crosscourt,Forehand,Error,,,Crosscourt,Forehand,,,,0,0,1,0,"Set 2: 0-1, 40-40 Rudy Quan Serving"
71,Rudy Quan,Edward Winter,0-0,0-2,Jan-00,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,3374410,3396999,22589,4,4-Jan,0,1,2nd Serve In,Body,Body,Body,FALSE,Far,,,65.30160214,222.1688922,77.3690234,-142.7865267,Down the Line,Forehand,Net,,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,,FALSE,,,2,1,0,0,2,0,0,,,3,,,Down the Line,Forehand,Crosscourt,Forehand,Error,2nd Serve In,Deuce: Body,,,,,,1,1,0,0,"Set 2: 0-2, 0-0 Edward Winter Serving"
72,Rudy Quan,Edward Winter,15-0,0-2,Jan-00,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,3412757,3427999,15242,9,12-Sep,1,0,1st Serve In,Body,Body,,FALSE,Far,,,-79.73642279,-144.5760663,,,Crosscourt,Backhand,Net,,Down the Line,Backhand,Edward Winter,Error,Rudy Quan,,FALSE,,,2,1,0,0,2,15,0,,,3,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Body,,,Down the Line,Backhand,Error,0,1,3,3,"Set 2: 0-2, 15-0 Edward Winter Serving"
73,Rudy Quan,Edward Winter,15-15,0-2,Jan-00,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,3447950,3455000,7050,3,4-Jan,1,0,1st Serve In,T,T,,FALSE,Far,,,10,243,,,Down the Line,Backhand,,,,Forehand,Edward Winter,Winner,Edward Winter,,FALSE,,,2,1,0,0,2,15,15,,,3,,,Down the Line,Backhand,,,,1st Serve In,Deuce: T,,,,Forehand,Winner,0,1,1,0,"Set 2: 0-2, 15-15 Edward Winter Serving"
74,Rudy Quan,Edward Winter,30-15,0-2,Jan-00,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,3485819,3493999,8180,4,4-Jan,0,0,Double Fault,Body,T,Body,FALSE,Far,,,-4.972840114,-249.9787347,-65.24613955,-245.3804298,Crosscourt,Forehand,,,Down the Line,Forehand,Rudy Quan,Winner,Rudy Quan,,FALSE,,,2,1,0,0,2,30,15,,,3,,,Crosscourt,Forehand,Down the Line,Forehand,Winner,Double Fault,Ad: Body,,,,,,0,1,1,1,"Set 2: 0-2, 30-15 Edward Winter Serving"
75,Rudy Quan,Edward Winter,40-15,0-2,Jan-00,,Deuce,Edward Winter,Rudy Quan,UCLA,Pepperdine,3504581,3525000,20419,1,4-Jan,0,0,Double Fault,Body,Body,Body,FALSE,Far,,,92.69687227,226.741437,80.30390967,183.6497539,,,Net,,,,Edward Winter,,Rudy Quan,,FALSE,,,2,1,0,0,2,40,15,,,3,,,,,,,,Double Fault,Deuce: Body,,,,,,0,0,0,0,"Set 2: 0-2, 40-15 Edward Winter Serving"
76,Rudy Quan,Edward Winter,40-30,0-2,Jan-00,,Ad,Edward Winter,Rudy Quan,UCLA,Pepperdine,3554676,3573999,19323,11,12-Sep,1,0,1st Serve In,Wide,Wide,,FALSE,Far,,,-135.5739775,-197.1574803,,,Crosscourt,Backhand,,,Down the Line,,Edward Winter,Winner,Edward Winter,,FALSE,,,2,1,0,0,2,40,30,,,3,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Down the Line,,Winner,1,2,4,3,"Set 2: 0-2, 40-30 Edward Winter Serving"
77,Rudy Quan,Edward Winter,0-0,0-3,Jan-00,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,3668410,3685999,17589,12,12-Sep,1,0,1st Serve In,T,T,,FALSE,Far,,,20.34064961,-156.8913276,,,Down the Line,Backhand,,,Down the Line,Forehand,Edward Winter,Winner,Edward Winter,,FALSE,,,2,1,0,0,3,0,0,,,4,1st Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,Forehand,Winner,3,1,3,4,"Set 2: 0-3, 0-0 Rudy Quan Serving"
78,Rudy Quan,Edward Winter,15-0,0-3,Jan-00,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,3711999,3747999,36000,4,4-Jan,0,1,2nd Serve In,Body,T,Body,FALSE,Far,,,-49.36397091,409.3330381,-103.600421,-182.5091918,Crosscourt,Backhand,Net,,Crosscourt,Forehand,Edward Winter,Error,Rudy Quan,,FALSE,,,2,1,0,0,3,15,0,,,4,2nd Serve In,Ad: Body,,,,,,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,1,0,0,1,"Set 2: 0-3, 15-0 Rudy Quan Serving"
79,Rudy Quan,Edward Winter,30-0,0-3,Jan-00,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,3770003,3789999,19996,2,4-Jan,0,0,Double Fault,Wide,T,Wide,FALSE,Far,,,-28.81570976,241.8139818,119.5557743,-286.506846,Crosscourt,Forehand,Net,Net,Crosscourt,Forehand,Edward Winter,Winner,Edward Winter,,FALSE,,,2,1,0,0,3,30,0,,,4,Double Fault,Deuce: Wide,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Winner,1,0,0,0,"Set 2: 0-3, 30-0 Rudy Quan Serving"
80,Rudy Quan,Edward Winter,30-15,0-3,Jan-00,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,3803586,3812999,9413,4,4-Jan,1,0,1st Serve In,Wide,Wide,,FALSE,Far,,,-121.905643,-227.3533629,,,Crosscourt,Backhand,Long,,Crosscourt,Forehand,Edward Winter,Error,Rudy Quan,,FALSE,,,2,1,0,0,3,30,15,,,4,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,0,0,1,1,"Set 2: 0-3, 30-15 Rudy Quan Serving"
81,Rudy Quan,Edward Winter,40-15,0-3,Jan-00,,Deuce,Rudy Quan,Edward Winter,UCLA,Pepperdine,3836205,3846000,9795,5,8-May,1,0,1st Serve In,Body,Body,,FALSE,Far,,,99.13753828,-231.3749563,,,Down the Line,Forehand,Wide Left,,Crosscourt,Forehand,Rudy Quan,Error,Edward Winter,,FALSE,,Edward Winter,2,1,0,0,3,40,15,,,4,1st Serve In,Deuce: Body,,,Crosscourt,Forehand,Error,,,Down the Line,Forehand,,,,1,0,1,1,"Set 2: 0-3, 40-15 Rudy Quan Serving"
82,Rudy Quan,Edward Winter,40-30,0-3,Jan-00,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,3870745,3879999,9254,5,8-May,1,0,1st Serve In,T,T,,FALSE,Far,,,-48.68284121,-199.30035,,,Crosscourt,Forehand,Wide Left,,Down the Line,Backhand,Rudy Quan,Error,Edward Winter,,FALSE,,,2,1,0,0,3,40,30,,,4,1st Serve In,Ad: T,,,Down the Line,Backhand,Error,,,Crosscourt,Forehand,,,,1,0,1,1,"Set 2: 0-3, 40-30 Rudy Quan Serving"
83,Rudy Quan,Edward Winter,40-40,0-3,Jan-00,,Ad,Rudy Quan,Edward Winter,UCLA,Pepperdine,3903977,3909999,6022,3,4-Jan,1,0,1st Serve In,T,T,,FALSE,Far,,,-47.44436789,-183.4514053,,,Crosscourt,Forehand,Wide Right,,Crosscourt,Backhand,Rudy Quan,Error,Edward Winter,,TRUE,,,2,1,0,0,3,40,40,,,4,1st Serve In,Ad: T,,,Crosscourt,Backhand,Error,,,Crosscourt,Forehand,,,,0,0,1,0,"Set 2: 0-3, 40-40 Rudy Quan Serving"
