pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
1,Emon Van Loben Sels,Derrick Chen,0-0,0-0,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,616296.0,626822.0,10526.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-118.0,164.0,,,Down the Line,Forehand,,,Crosscourt,Forehand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,,False,Emon Van Loben Sels,,1,0,0,0,0,0,0,,,1,1st Serve In,Deuce: Wide,,,Crosscourt,Forehand,Winner,,,Down the Line,Forehand,,,,0.0,0.0,3.0,3.0,"Set 1: 0-0, 0-0 Emon Van Loben Sels Serving"
2,Emon Van Loben Sels,Derrick Chen,15-0,0-0,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,660020.0,692712.0,32692.0,5,5-8,0,1,2nd Serve In,Body,Body,Body,False,Near,,,82.0,297.0,100.0,214.0,Crosscourt,Forehand,Wide Right,,Crosscourt,Backhand,Emon Van Loben Sels,Error,Derrick Chen,0.0,False,,,1,0,0,0,0,15,0,,,1,2nd Serve In,Ad: Body,,,Crosscourt,Backhand,Error,,,Crosscourt,Forehand,,,,0.0,0.0,2.0,1.0,"Set 1: 0-0, 15-0 Emon Van Loben Sels Serving"
3,Emon Van Loben Sels,Derrick Chen,15-15,0-0,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,710770.0,719459.0,8689.0,5,5-8,1,0,1st Serve In,T,T,,False,Near,,,-22.0,199.0,,,Down the Line,Backhand,,,Down the Line,Backhand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,0.0,False,Emon Van Loben Sels,Derrick Chen,1,0,0,0,0,15,15,,,1,1st Serve In,Deuce: T,,,Down the Line,Backhand,Winner,,,Down the Line,Backhand,,,,0.0,1.0,2.0,1.0,"Set 1: 0-0, 15-15 Emon Van Loben Sels Serving"
4,Emon Van Loben Sels,Derrick Chen,30-15,0-0,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,747009.0,753548.0,6539.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,111.0,135.0,,,Down the Line,Backhand,Long,Long,Down the Line,Backhand,Derrick Chen,Error,Emon Van Loben Sels,0.0,False,,,1,0,0,0,0,30,15,,,1,1st Serve In,Ad: Wide,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 1: 0-0, 30-15 Emon Van Loben Sels Serving"
5,Emon Van Loben Sels,Derrick Chen,40-15,0-0,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,778909.0,787178.0,8269.0,7,5-8,1,0,1st Serve In,T,T,,False,Near,,,-25.0,201.0,,,Crosscourt,Backhand,,,Crosscourt,Backhand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,0.0,False,Emon Van Loben Sels,,1,0,0,0,0,40,15,,,1,1st Serve In,Deuce: T,,,Crosscourt,Backhand,Winner,,,Crosscourt,Backhand,,,,0.0,0.0,3.0,3.0,"Set 1: 0-0, 40-15 Emon Van Loben Sels Serving"
6,Emon Van Loben Sels,Derrick Chen,0-0,1-0,0-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,863121.0,885951.0,22830.0,8,5-8,1,0,1st Serve In,Body,Body,,False,Near,,,-62.0,230.0,,,Down the Line,Forehand,Wide Left,,Crosscourt,Forehand,Emon Van Loben Sels,Error,Derrick Chen,0.0,False,,,1,0,0,1,0,0,0,,,2,,,Down the Line,Forehand,Crosscourt,Forehand,Error,1st Serve In,Deuce: Body,,,,,,0.0,0.0,3.0,3.0,"Set 1: 1-0, 0-0 Derrick Chen Serving"
7,Emon Van Loben Sels,Derrick Chen,15-0,1-0,0-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,909668.0,922409.0,12741.0,6,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,119.0,129.0,,,Crosscourt,Backhand,Long,,Crosscourt,Backhand,Emon Van Loben Sels,Error,Derrick Chen,1.0,False,,,1,0,0,1,0,15,0,,,2,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Ad: Wide,,,,,,1.0,0.0,1.0,2.0,"Set 1: 1-0, 15-0 Derrick Chen Serving"
8,Emon Van Loben Sels,Derrick Chen,30-0,1-0,0-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,938467.0,945998.0,7531.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-118.0,132.0,,,Down the Line,Forehand,,,Down the Line,Backhand,Derrick Chen,Winner,Derrick Chen,0.0,False,,,1,0,0,1,0,30,0,,,2,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Backhand,Winner,1.0,1.0,1.0,1.0,"Set 1: 1-0, 30-0 Derrick Chen Serving"
9,Emon Van Loben Sels,Derrick Chen,40-0,1-0,0-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,969506.0,975146.0,5640.0,2,1-4,1,0,1st Serve In,T,T,,False,Near,,,26.0,212.0,,,Crosscourt,Forehand,Wide Right,Wide Right,Crosscourt,Forehand,Emon Van Loben Sels,Error,Derrick Chen,0.0,False,,,1,0,0,1,0,40,0,,,2,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Ad: T,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-0, 40-0 Derrick Chen Serving"
10,Emon Van Loben Sels,Derrick Chen,0-0,1-1,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1005680.0,1030122.0,24442.0,6,5-8,0,1,2nd Serve In,Body,T,Body,False,Far,,,-19.0,33.0,60.0,-225.0,Down the Line,Forehand,Net,,Crosscourt,Forehand,Derrick Chen,Error,Emon Van Loben Sels,0.0,False,,,1,0,0,1,1,0,0,,,3,2nd Serve In,Deuce: Body,,,,,,,,Down the Line,Forehand,Crosscourt,Forehand,Error,1.0,1.0,1.0,1.0,"Set 1: 1-1, 0-0 Emon Van Loben Sels Serving"
11,Emon Van Loben Sels,Derrick Chen,15-0,1-1,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1058585.0,1069296.0,10711.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,-121.0,-188.0,,,Crosscourt,Backhand,Net,,Crosscourt,Backhand,Emon Van Loben Sels,Error,Derrick Chen,0.0,False,,,1,0,0,1,1,15,0,,,3,1st Serve In,Ad: Wide,,,Crosscourt,Backhand,Error,,,Crosscourt,Backhand,,,,0.0,0.0,2.0,0.0,"Set 1: 1-1, 15-0 Emon Van Loben Sels Serving"
12,Emon Van Loben Sels,Derrick Chen,15-15,1-1,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1091768.0,1111783.0,20015.0,2,1-4,0,1,2nd Serve In,Wide,Wide,Wide,False,Far,,,138.0,-326.0,111.0,-204.0,Down the Line,Forehand,,,Down the Line,Forehand,Derrick Chen,Winner,Derrick Chen,1.0,False,,,1,0,0,1,1,15,15,,,3,2nd Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Winner,0.0,0.0,1.0,0.0,"Set 1: 1-1, 15-15 Emon Van Loben Sels Serving"
13,Emon Van Loben Sels,Derrick Chen,15-30,1-1,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1139918.0,1160453.0,20535.0,12,9-12,1,0,1st Serve In,Wide,Wide,,False,Far,,,-110.0,-167.0,,,Crosscourt,Backhand,,,Crosscourt,Backhand,Derrick Chen,Winner,Derrick Chen,0.0,False,Emon Van Loben Sels,Derrick Chen,1,0,0,1,1,15,30,,,3,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Winner,1.0,0.0,5.0,5.0,"Set 1: 1-1, 15-30 Emon Van Loben Sels Serving"
14,Emon Van Loben Sels,Derrick Chen,15-40,1-1,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1202627.0,1213737.0,11110.0,6,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,95.0,-217.0,,,Crosscourt,Forehand,Net,,Down the Line,Backhand,Derrick Chen,Error,Emon Van Loben Sels,0.0,True,,,1,0,0,1,1,15,40,,,3,1st Serve In,Deuce: Body,,,,,,,,Crosscourt,Forehand,Down the Line,Backhand,Error,0.0,1.0,1.0,1.0,"Set 1: 1-1, 15-40 Emon Van Loben Sels Serving"
15,Emon Van Loben Sels,Derrick Chen,30-40,1-1,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1245698.0,1251218.0,5520.0,2,1-4,1,0,1st Serve In,T,T,,False,Far,,,-30.0,-199.0,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,0.0,True,,,1,0,0,1,1,30,40,,,3,1st Serve In,Ad: T,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 1: 1-1, 30-40 Emon Van Loben Sels Serving"
16,Emon Van Loben Sels,Derrick Chen,40-40,1-1,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1279113.0,1294009.0,14896.0,5,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,-70.0,-185.0,,,Crosscourt,Forehand,Long,,Down the Line,Forehand,Emon Van Loben Sels,Error,Derrick Chen,0.0,True,Emon Van Loben Sels,,1,0,0,1,1,40,40,,,3,1st Serve In,Ad: Body,,,Down the Line,Forehand,Error,,,Crosscourt,Forehand,,,,0.0,0.0,2.0,1.0,"Set 1: 1-1, 40-40 Emon Van Loben Sels Serving"
17,Emon Van Loben Sels,Derrick Chen,0-0,1-2,0-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1396776.0,1412953.0,16177.0,11,9-12,1,0,1st Serve In,Body,Body,,False,Far,,,78.0,-208.0,,,Down the Line,Forehand,Wide Right,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,0.0,False,,,1,0,0,1,2,0,0,,,4,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Body,,,Down the Line,Forehand,Error,1.0,3.0,3.0,2.0,"Set 1: 1-2, 0-0 Derrick Chen Serving"
18,Emon Van Loben Sels,Derrick Chen,0-15,1-2,0-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1442207.0,1461069.0,18862.0,11,9-12,1,0,1st Serve In,Wide,Wide,,False,Far,,,-114.0,-224.0,,,Crosscourt,Backhand,Net,,Crosscourt,Forehand,Derrick Chen,Error,Emon Van Loben Sels,0.0,False,,Derrick Chen,1,0,0,1,2,0,15,,,4,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,Forehand,Error,3.0,2.0,1.0,3.0,"Set 1: 1-2, 0-15 Derrick Chen Serving"
19,Emon Van Loben Sels,Derrick Chen,0-30,1-2,0-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1489818.0,1496437.0,6619.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,142.0,-232.0,,,Crosscourt,Forehand,Long,Long,Crosscourt,Forehand,Emon Van Loben Sels,Error,Derrick Chen,0.0,False,,,1,0,0,1,2,0,30,,,4,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-2, 0-30 Derrick Chen Serving"
20,Emon Van Loben Sels,Derrick Chen,15-30,1-2,0-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1512665.0,,,3,1-4,0,1,2nd Serve In,T,T,T,False,Far,,,-13.0,0.0,-37.0,-187.0,Crosscourt,Forehand,,,Down the Line,Backhand,Derrick Chen,Winner,Derrick Chen,0.0,False,,,1,0,0,1,2,15,30,,,4,,,Crosscourt,Forehand,,,,2nd Serve In,Ad: T,,,Down the Line,Backhand,Winner,0.0,0.0,1.0,1.0,"Set 1: 1-2, 15-30 Derrick Chen Serving"
21,Emon Van Loben Sels,Derrick Chen,15-40,1-2,0-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1562452.0,1570292.0,7840.0,1,1-4,0,0,Double Fault,T,T,T,False,Far,,,6.0,-253.0,11.0,16.0,,,,,,,Derrick Chen,Winner,Emon Van Loben Sels,0.0,True,,,1,0,0,1,2,15,40,,,4,,,,,,,,Double Fault,Deuce: T,,,,,,0.0,0.0,0.0,0.0,"Set 1: 1-2, 15-40 Derrick Chen Serving"
22,Emon Van Loben Sels,Derrick Chen,30-40,1-2,0-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1581261.0,1591203.0,9942.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,-37.0,-226.0,,,Crosscourt,Forehand,Wide Left,,Down the Line,Backhand,Emon Van Loben Sels,Error,Derrick Chen,0.0,True,,,1,0,0,1,2,30,40,,,4,,,Crosscourt,Forehand,Down the Line,Backhand,Error,1st Serve In,Ad: T,,,,,,0.0,1.0,1.0,0.0,"Set 1: 1-2, 30-40 Derrick Chen Serving"
23,Emon Van Loben Sels,Derrick Chen,40-40,1-2,0-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1609970.0,,,6,5-8,1,0,1st Serve In,T,T,,False,Far,,,-37.0,-205.0,,,Crosscourt,Forehand,,,Crosscourt,Forehand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,0.0,True,,,1,0,0,1,2,40,40,,,4,,,Crosscourt,Forehand,Crosscourt,Forehand,Winner,1st Serve In,Ad: T,,,,,,0.0,1.0,2.0,2.0,"Set 1: 1-2, 40-40 Derrick Chen Serving"
24,Emon Van Loben Sels,Derrick Chen,0-0,2-2,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1659192.0,1678129.0,18937.0,10,9-12,1,0,1st Serve In,Body,Body,,False,Near,,,-85.0,157.0,,,Down the Line,Forehand,Wide Left,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,0.0,False,,,1,0,0,2,2,0,0,,,5,1st Serve In,Deuce: Body,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,2.0,4.0,2.0,"Set 1: 2-2, 0-0 Emon Van Loben Sels Serving"
25,Emon Van Loben Sels,Derrick Chen,15-0,2-2,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1698881.0,1705625.0,6744.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,72.0,208.0,,,Crosscourt,Backhand,Wide Right,Wide Right,Crosscourt,Backhand,Derrick Chen,Error,Emon Van Loben Sels,0.0,False,,,1,0,0,2,2,15,0,,,5,1st Serve In,Ad: Body,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,0.0,0.0,0.0,0.0,"Set 1: 2-2, 15-0 Emon Van Loben Sels Serving"
26,Emon Van Loben Sels,Derrick Chen,30-0,2-2,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1727447.0,1734211.0,6764.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-130.0,210.0,,,Down the Line,Forehand,Long,Long,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,0.0,False,,,1,0,0,2,2,30,0,,,5,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 1: 2-2, 30-0 Emon Van Loben Sels Serving"
27,Emon Van Loben Sels,Derrick Chen,40-0,2-2,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,1746646.0,1755103.0,8457.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,139.0,203.0,,,Down the Line,Backhand,,,Crosscourt,Backhand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,0.0,False,Emon Van Loben Sels,,1,0,0,2,2,40,0,,,5,1st Serve In,Ad: Wide,,,Crosscourt,Backhand,Winner,,,Down the Line,Backhand,,,,0.0,0.0,2.0,2.0,"Set 1: 2-2, 40-0 Emon Van Loben Sels Serving"
28,Emon Van Loben Sels,Derrick Chen,0-0,3-2,0-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1869055.0,1894959.0,25904.0,2,1-4,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,-168.0,232.0,-77.0,208.0,Crosscourt,Backhand,Long,Long,Crosscourt,Backhand,Emon Van Loben Sels,Error,Derrick Chen,0.0,False,,,1,0,0,3,2,0,0,,,6,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,2nd Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 1: 3-2, 0-0 Derrick Chen Serving"
29,Emon Van Loben Sels,Derrick Chen,15-0,3-2,0-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1905320.0,1917638.0,12318.0,6,5-8,1,0,1st Serve In,Body,Body,,False,Near,,,78.0,216.0,,,Crosscourt,Backhand,Wide Left,,Down the Line,Backhand,Emon Van Loben Sels,Error,Derrick Chen,0.0,False,,,1,0,0,3,2,15,0,,,6,,,Crosscourt,Backhand,Down the Line,Backhand,Error,1st Serve In,Ad: Body,,,,,,2.0,0.0,0.0,2.0,"Set 1: 3-2, 15-0 Derrick Chen Serving"
30,Emon Van Loben Sels,Derrick Chen,30-0,3-2,0-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1931670.0,1947541.0,15871.0,2,1-4,0,1,2nd Serve In,Body,T,Body,False,Near,,,-40.0,285.0,-82.0,216.0,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Emon Van Loben Sels,Error,Derrick Chen,0.0,False,,,1,0,0,3,2,30,0,,,6,,,Down the Line,Forehand,Down the Line,Forehand,Error,2nd Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 1: 3-2, 30-0 Derrick Chen Serving"
31,Emon Van Loben Sels,Derrick Chen,40-0,3-2,0-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,1964094.0,1988431.0,24337.0,8,5-8,0,1,2nd Serve In,Body,Body,Body,False,Near,,,88.0,0.0,80.0,229.0,Crosscourt,Backhand,Net,,Down the Line,Forehand,Derrick Chen,Error,Emon Van Loben Sels,0.0,False,,,1,0,0,3,2,40,0,,,6,,,Crosscourt,Backhand,,,,2nd Serve In,Ad: Body,,,Down the Line,Forehand,Error,2.0,2.0,1.0,1.0,"Set 1: 3-2, 40-0 Derrick Chen Serving"
32,Emon Van Loben Sels,Derrick Chen,0-0,3-3,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2025209.0,2045936.0,20727.0,5,5-8,0,1,2nd Serve In,T,Body,T,False,Far,,,89.0,-273.0,23.0,-113.0,Down the Line,Forehand,Net,,Down the Line,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,1,0,0,3,3,0,0,,,7,2nd Serve In,Deuce: T,,,Down the Line,Forehand,Error,,,Down the Line,Forehand,,,,1.0,0.0,1.0,1.0,"Set 1: 3-3, 0-0 Emon Van Loben Sels Serving"
33,Emon Van Loben Sels,Derrick Chen,0-15,3-3,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2068391.0,2073434.0,5043.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-140.0,-73.0,,,Down the Line,Backhand,Long,Long,Down the Line,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,1,0,0,3,3,0,15,,,7,1st Serve In,Ad: Wide,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 1: 3-3, 0-15 Emon Van Loben Sels Serving"
34,Emon Van Loben Sels,Derrick Chen,15-15,3-3,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2097860.0,2132083.0,34223.0,14,13+,0,1,2nd Serve In,T,Body,T,False,Far,,,94.0,1.0,20.0,-214.0,Down the Line,Forehand,,,Down the Line,Backhand,Derrick Chen,Winner,Derrick Chen,,False,,Derrick Chen,1,0,0,3,3,15,15,,,7,2nd Serve In,Deuce: T,,,,,,,,Down the Line,Forehand,Down the Line,Backhand,Winner,1.0,1.0,6.0,5.0,"Set 1: 3-3, 15-15 Emon Van Loben Sels Serving"
35,Emon Van Loben Sels,Derrick Chen,15-30,3-3,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2158693.0,2163755.0,5062.0,1,1-4,1,0,1st Serve In,Wide,Wide,,True,Far,,,-119.0,-65.0,,,,,,,,,Emon Van Loben Sels,,Emon Van Loben Sels,,False,,,1,0,0,3,3,15,30,,,7,Ace,Ad: Wide,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 3-3, 15-30 Emon Van Loben Sels Serving"
36,Emon Van Loben Sels,Derrick Chen,30-30,3-3,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2190929.0,2199216.0,8287.0,7,5-8,1,0,1st Serve In,T,T,,False,Far,,,23.0,-135.0,,,Crosscourt,Backhand,,,Down the Line,Forehand,Emon Van Loben Sels,Winner,Emon Van Loben Sels,,False,Emon Van Loben Sels,,1,0,0,3,3,30,30,,,7,1st Serve In,Deuce: T,,,Down the Line,Forehand,Winner,,,Crosscourt,Backhand,,,,0.0,0.0,3.0,3.0,"Set 1: 3-3, 30-30 Emon Van Loben Sels Serving"
37,Emon Van Loben Sels,Derrick Chen,40-30,3-3,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2232284.0,2241849.0,9565.0,6,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,-116.0,-167.0,,,Crosscourt,Backhand,Long,,Down the Line,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,Emon Van Loben Sels,,1,0,0,3,3,40,30,,,7,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Down the Line,Backhand,Error,0.0,0.0,2.0,2.0,"Set 1: 3-3, 40-30 Emon Van Loben Sels Serving"
38,Emon Van Loben Sels,Derrick Chen,0-0,4-3,0-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,2425156.0,2425687.0,531.0,3,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,-79.0,-149.0,,,Crosscourt,Forehand,Long,,Crosscourt,Backhand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,1,0,0,4,3,0,0,,,8,,,Crosscourt,Forehand,,,,1st Serve In,Ad: Body,,,Crosscourt,Backhand,Error,0.0,0.0,0.0,1.0,"Set 1: 4-3, 0-0 Derrick Chen Serving"
39,Emon Van Loben Sels,Derrick Chen,0-15,4-3,0-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,2455333.0,2458727.0,3394.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,81.0,-189.0,,,Down the Line,Forehand,Long,Long,Down the Line,Forehand,Emon Van Loben Sels,Error,Derrick Chen,,False,,,1,0,0,4,3,0,15,,,8,,,Down the Line,Forehand,Down the Line,Forehand,Error,1st Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 1: 4-3, 0-15 Derrick Chen Serving"
40,Emon Van Loben Sels,Derrick Chen,15-15,4-3,0-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,2475495.0,2486304.0,10809.0,1,1-4,0,0,Double Fault,TRUE,T,TRUE,False,Far,,,-84.0,35.0,-106.0,-261.0,,,,,,,Derrick Chen,,Emon Van Loben Sels,,False,,,1,0,0,4,3,15,15,,,8,,,,,,,,Double Fault,Deuce: TRUE,,,,,,0.0,0.0,0.0,0.0,"Set 1: 4-3, 15-15 Derrick Chen Serving"
41,Emon Van Loben Sels,Derrick Chen,30-15,4-3,0-0,,Deuce,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,2520242.0,,,7,5-8,1,0,1st Serve In,T,T,,False,Far,,,14.0,-125.0,,,Down the Line,Backhand,,,Crosscourt,Backhand,Derrick Chen,Winner,Derrick Chen,,False,,Derrick Chen,1,0,0,4,3,30,15,,,8,,,Down the Line,Backhand,,,,1st Serve In,Deuce: T,,,Crosscourt,Backhand,Winner,1.0,0.0,2.0,3.0,"Set 1: 4-3, 30-15 Derrick Chen Serving"
42,Emon Van Loben Sels,Derrick Chen,40-15,4-3,0-0,,Ad,Derrick Chen,Emon Van Loben Sels,UCLA,University of California-Berkeley,2555883.0,2583374.0,27491.0,19,13+,1,0,1st Serve In,T,T,,False,Far,,,-45.0,-104.0,,,Crosscourt,Forehand,Wide Right,,Crosscourt,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,1,0,0,4,3,40,15,,,8,,,Crosscourt,Forehand,,,,1st Serve In,Ad: T,,,Crosscourt,Forehand,Error,1.0,4.0,7.0,5.0,"Set 1: 4-3, 40-15 Derrick Chen Serving"
43,Emon Van Loben Sels,Derrick Chen,0-0,5-3,0-0,,Deuce,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2637314.0,,,1,1-4,0,0,Double Fault,,Body,,False,Near,,,-68.0,234.0,,,,,,,,,Emon Van Loben Sels,,Derrick Chen,,False,,,1,0,0,5,3,0,0,,,9,Double Fault,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 5-3, 0-0 Emon Van Loben Sels Serving"
44,Emon Van Loben Sels,Derrick Chen,0-15,5-3,0-0,,Ad,Emon Van Loben Sels,Derrick Chen,UCLA,University of California-Berkeley,2685053.0,2687997.0,2944.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,89.0,234.0,,,Crosscourt,Forehand,Long,Long,Crosscourt,Forehand,Derrick Chen,Error,Emon Van Loben Sels,,False,,,1,0,0,5,3,0,15,,,9,1st Serve In,Ad: Body,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,0.0,0.0,0.0,0.0,"Set 1: 5-3, 0-15 Emon Van Loben Sels Serving"
