pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
44,Alexander Hoogmartens,Aleksa Pisaric,15-30,4-3,0-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,1811060.0,1820250.0,9190.0,8,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,-53.7623578302434,-169.859087926421,,,Crosscourt,Forehand,Wide Right,,Crosscourt,Backhand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,1,0,0,4,3,15,30,,,8,,,Crosscourt,Forehand,Crosscourt,Backhand,Error,1st Serve In,Ad: Body,,,,,,1.0,3.0,2.0,0.0,"Set 1: 4-3, 15-30 Aleksa Pisaric Serving"
45,Alexander Hoogmartens,Aleksa Pisaric,30-30,4-3,0-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,1849729.0,1854550.0,4821.0,5,5-8,1,0,1st Serve In,T,T,,False,Far,,,21.5694006999014,-150.490086395373,,,Down the Line,Backhand,,,Down the Line,Backhand,Aleksa Pisaric,Winner,Aleksa Pisaric,,False,,Aleksa Pisaric,1,0,0,4,3,30,30,,,8,,,Down the Line,Backhand,,,,1st Serve In,Deuce: T,,,Down the Line,Backhand,Winner,0.0,0.0,2.0,2.0,"Set 1: 4-3, 30-30 Aleksa Pisaric Serving"
46,Alexander Hoogmartens,Aleksa Pisaric,40-30,4-3,0-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,1886359.0,1944760.0,58401.0,6,5-8,1,1,1st Serve In,Wide,Wide,Body,False,Far,,,-111.148042432139,-171.283431758442,-96.0356135170108,-152.107879483736,Crosscourt,Backhand,Wide Right,,Crosscourt,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,1,0,0,4,3,40,30,,,8,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,1st Serve In,Ad: Wide,,,,,,0.0,1.0,2.0,1.0,"Set 1: 4-3, 40-30 Aleksa Pisaric Serving"
47,Alexander Hoogmartens,Aleksa Pisaric,0-0,4-4,0-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,1970060.0,1987500.0,17440.0,2,1-4,0,1,2nd Serve In,Wide,Body,Wide,False,Near,,,-68.5932250655814,-243.700207786401,-150.346319991173,232.403291775908,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Aleksa Pisaric,Winner,Aleksa Pisaric,,False,,,1,0,0,4,4,0,0,,,9,2nd Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Winner,0.0,0.0,1.0,0.0,"Set 1: 4-4, 0-0 Alexander Hoogmartens Serving"
48,Alexander Hoogmartens,Aleksa Pisaric,0-15,4-4,0-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,2012489.0,2015060.0,2571.0,3,1-4,0,0,Double Fault,,Body,,False,Near,,,61.6160378389883,297.127493438167,,,Down the Line,Forehand,,,Down the Line,Forehand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,,,1,0,0,4,4,0,15,,,9,Double Fault,,,,Down the Line,Forehand,,,,Down the Line,Forehand,,,,0.0,1.0,1.0,0.0,"Set 1: 4-4, 0-15 Alexander Hoogmartens Serving"
49,Alexander Hoogmartens,Aleksa Pisaric,15-15,4-4,0-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,2039530.0,2058939.0,19409.0,7,5-8,0,1,2nd Serve In,T,Wide,T,False,Near,,,-173.545685695448,244.626153761903,-45.4786800087254,244.853707348955,Crosscourt,Backhand,Net,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,Alexander Hoogmartens,,1,0,0,4,4,15,15,,,9,2nd Serve In,Deuce: T,,,Down the Line,Forehand,Error,,,Crosscourt,Backhand,,,,0.0,1.0,3.0,1.0,"Set 1: 4-4, 15-15 Alexander Hoogmartens Serving"
50,Alexander Hoogmartens,Aleksa Pisaric,15-30,4-4,0-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,2088590.0,2111959.0,23369.0,9,9-12,0,0,Double Fault,Body,Wide,Body,False,Near,,,116.160804899328,-244.764178696287,82.6102580926957,325.426241250925,Crosscourt,Forehand,Net,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,1,0,0,4,4,15,30,,,9,Double Fault,Ad: Body,,,Down the Line,Forehand,,,,Crosscourt,Forehand,,,,4.0,2.0,0.0,1.0,"Set 1: 4-4, 15-30 Alexander Hoogmartens Serving"
51,Alexander Hoogmartens,Aleksa Pisaric,15-40,4-4,0-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,2131389.0,2151629.0,20240.0,9,9-12,0,1,2nd Serve In,Body,Body,Body,False,Near,,,63.5340715222769,476.596385607803,-64.3795220909554,243.990190288588,Crosscourt,Backhand,Wide Left,,Crosscourt,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,True,,,1,0,0,4,4,15,40,,,9,2nd Serve In,Deuce: Body,,,Crosscourt,Forehand,Error,,,Crosscourt,Backhand,,,,1.0,2.0,3.0,1.0,"Set 1: 4-4, 15-40 Alexander Hoogmartens Serving"
52,Alexander Hoogmartens,Aleksa Pisaric,0-0,4-5,0-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2230489.0,2231229.0,740.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-144.681785870441,243.481036745281,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,1,0,0,4,5,0,0,,,10,,,Down the Line,Forehand,Down the Line,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 1: 4-5, 0-0 Aleksa Pisaric Serving"
53,Alexander Hoogmartens,Aleksa Pisaric,15-0,4-5,0-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2253929.0,2270340.0,16411.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,147.015578521359,244.868596894012,,,Crosscourt,Backhand,,,Crosscourt,Backhand,Aleksa Pisaric,Winner,Aleksa Pisaric,,False,,,1,0,0,4,5,15,0,,,10,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,Backhand,Winner,1.0,1.0,1.0,1.0,"Set 1: 4-5, 15-0 Aleksa Pisaric Serving"
54,Alexander Hoogmartens,Aleksa Pisaric,30-0,4-5,0-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2285260.0,2285959.0,699.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-134.251027996431,244.883103674414,,,Down the Line,Forehand,Wide Right,Wide Right,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,1,0,0,4,5,30,0,,,10,,,Down the Line,Forehand,Down the Line,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 1: 4-5, 30-0 Aleksa Pisaric Serving"
55,Alexander Hoogmartens,Aleksa Pisaric,40-0,4-5,0-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2304530.0,2314330.0,9800.0,9,9-12,1,0,1st Serve In,T,T,,False,Near,,,17.4076771653453,244.134569116234,,,Down the Line,Forehand,Wide Right,,Crosscourt,Backhand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,1,0,0,4,5,40,0,,,10,,,Down the Line,Forehand,,,,1st Serve In,Ad: T,,,Crosscourt,Backhand,Error,0.0,1.0,3.0,3.0,"Set 1: 4-5, 40-0 Aleksa Pisaric Serving"
56,Alexander Hoogmartens,Aleksa Pisaric,40-15,4-5,0-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2344659.0,2350840.0,6181.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,115.260274496878,454.975924103002,,,Crosscourt,Backhand,Long,,Crosscourt,Backhand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,1,0,0,4,5,40,15,,,10,,,Crosscourt,Backhand,,,,1st Serve In,Deuce: Wide,,,Crosscourt,Backhand,Error,0.0,0.0,1.0,2.0,"Set 1: 4-5, 40-15 Aleksa Pisaric Serving"
57,Alexander Hoogmartens,Aleksa Pisaric,40-30,4-5,0-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2382590.0,2383389.0,799.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Near,,,97.4496609798272,244.503056649043,,,Crosscourt,Backhand,,,Crosscourt,Backhand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,,,1,0,0,4,5,40,30,,,10,,,Crosscourt,Backhand,Crosscourt,Backhand,Winner,1st Serve In,Ad: Body,,,,,,0.0,0.0,0.0,1.0,"Set 1: 4-5, 40-30 Aleksa Pisaric Serving"
58,Alexander Hoogmartens,Aleksa Pisaric,40-40,4-5,0-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2411189.0,2415659.0,4470.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-137.214430227401,224.309656605308,,,Down the Line,Forehand,,,Down the Line,Backhand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,True,,,1,0,0,4,5,40,40,,,10,,,Down the Line,Forehand,Down the Line,Backhand,Winner,1st Serve In,Deuce: Wide,,,,,,1.0,1.0,0.0,1.0,"Set 1: 4-5, 40-40 Aleksa Pisaric Serving"
59,Alexander Hoogmartens,Aleksa Pisaric,0-0,5-5,0-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,2440389.0,2489239.0,48850.0,2,1-4,1,1,1st Serve In,Wide,Wide,Body,False,Far,,,139.86587926502,-141.164063866944,84.7474628171041,-141.103433945684,Crosscourt,Forehand,Net,Net,Crosscourt,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,1,0,0,5,5,0,0,,,11,1st Serve In,Deuce: Wide,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,0.0,0.0,0.0,0.0,"Set 1: 5-5, 0-0 Alexander Hoogmartens Serving"
60,Alexander Hoogmartens,Aleksa Pisaric,15-0,5-5,0-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,2507959.0,2521090.0,13131.0,3,1-4,0,1,2nd Serve In,Wide,Body,Wide,False,Far,,,-77.0505249343434,2.78564632545789,-111.073479877458,-158.878756561598,Down the Line,Backhand,Net,,Crosscourt,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,1,0,0,5,5,15,0,,,11,2nd Serve In,Ad: Wide,,,Crosscourt,Forehand,Error,,,Down the Line,Backhand,,,,0.0,0.0,1.0,0.0,"Set 1: 5-5, 15-0 Alexander Hoogmartens Serving"
61,Alexander Hoogmartens,Aleksa Pisaric,30-0,5-5,0-0,,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,2552959.0,2575939.0,22980.0,8,5-8,0,1,2nd Serve In,Wide,Wide,Wide,False,Far,,,178.841655730441,-193.912516404099,117.836931321024,-161.886521216014,Down the Line,Forehand,,,Crosscourt,Backhand,Aleksa Pisaric,Winner,Aleksa Pisaric,,False,Alexander Hoogmartens,,1,0,0,5,5,30,0,,,11,2nd Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Crosscourt,Backhand,Winner,0.0,0.0,4.0,2.0,"Set 1: 5-5, 30-0 Alexander Hoogmartens Serving"
62,Alexander Hoogmartens,Aleksa Pisaric,40-0,5-5,0-0,,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,2606290.0,2610340.0,4050.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,-24.0086067366455,-164.787073490729,,,Crosscourt,Forehand,Wide Left,,Down the Line,Backhand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,Alexander Hoogmartens,,1,0,0,5,5,40,0,,,11,1st Serve In,Ad: T,,,,,,,,Crosscourt,Forehand,Down the Line,Backhand,Error,0.0,1.0,1.0,0.0,"Set 1: 5-5, 40-0 Alexander Hoogmartens Serving"
63,Alexander Hoogmartens,Aleksa Pisaric,0-0,6-5,0-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2694320.0,2700540.0,6220.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,143.529855642971,-178.717754811806,,,Down the Line,Forehand,,,Crosscourt,Backhand,Aleksa Pisaric,Winner,Aleksa Pisaric,,False,,Aleksa Pisaric,1,0,0,6,5,0,0,,,12,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Crosscourt,Backhand,Winner,0.0,0.0,3.0,3.0,"Set 1: 6-5, 0-0 Aleksa Pisaric Serving"
64,Alexander Hoogmartens,Aleksa Pisaric,15-0,6-5,0-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2725550.0,2726350.0,800.0,2,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,-103.765851924706,-158.549272747075,,,Crosscourt,Backhand,Long,Long,Crosscourt,Backhand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,1,0,0,6,5,15,0,,,12,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Ad: Body,,,,,,0.0,0.0,0.0,0.0,"Set 1: 6-5, 15-0 Aleksa Pisaric Serving"
65,Alexander Hoogmartens,Aleksa Pisaric,30-0,6-5,0-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2742290.0,2751239.0,8949.0,8,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,141.899431321012,-181.391595581709,,,Crosscourt,Forehand,Long,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,Alexander Hoogmartens,,1,0,0,6,5,30,0,,,12,,,Crosscourt,Forehand,Down the Line,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,1.0,1.0,2.0,2.0,"Set 1: 6-5, 30-0 Aleksa Pisaric Serving"
66,Alexander Hoogmartens,Aleksa Pisaric,40-0,6-5,0-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2782489.0,2795840.0,13351.0,10,9-12,1,0,1st Serve In,Body,Body,,False,Far,,,-74.5567749343447,-223.736772747041,,,Crosscourt,Backhand,,,Down the Line,Forehand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,,,1,0,0,6,5,40,0,,,12,,,Crosscourt,Backhand,Down the Line,Forehand,Winner,1st Serve In,Ad: Body,,,,,,0.0,5.0,4.0,0.0,"Set 1: 6-5, 40-0 Aleksa Pisaric Serving"
67,Alexander Hoogmartens,Aleksa Pisaric,40-15,6-5,0-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2825219.0,2828189.0,2970.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,156.263938101407,-212.777684820538,,,Crosscourt,Forehand,Wide Right,,Down the Line,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,1,0,0,6,5,40,15,,,12,,,Crosscourt,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Error,0.0,1.0,0.0,0.0,"Set 1: 6-5, 40-15 Aleksa Pisaric Serving"
68,Alexander Hoogmartens,Aleksa Pisaric,,6-6,0-0,0-0,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,2856520.0,2869219.0,12699.0,3,1-4,0,1,2nd Serve In,Body,T,Body,False,Near,,,15.3735509623718,244.890261373452,-99.1938046806137,212.750508530074,Crosscourt,Forehand,Net,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,1,0,0,6,6,,,0,0,13,2nd Serve In,Deuce: Body,,,Down the Line,Forehand,Error,,,Crosscourt,Forehand,,,,0.0,0.0,0.0,0.0,"Set 1: 6-6, 0-0 Alexander Hoogmartens Serving"
69,Alexander Hoogmartens,Aleksa Pisaric,,6-6,0-0,1-0,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2892219.0,2899949.0,7730.0,7,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,-96.9669564741406,-179.180976596583,,,Crosscourt,Backhand,Net,,Down the Line,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,1,0,0,6,6,,,1,0,13,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Body,,,Down the Line,Forehand,Error,0.0,3.0,2.0,0.0,"Set 1: 6-6, 1-0 Aleksa Pisaric Serving"
70,Alexander Hoogmartens,Aleksa Pisaric,,6-6,0-0,2-0,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,2932790.0,2941379.0,8589.0,8,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,132.083202099669,-214.844001530948,,,Down the Line,Forehand,Long,,Crosscourt,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,1,0,0,6,6,,,2,0,13,,,Down the Line,Forehand,Crosscourt,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,1.0,2.0,2.0,1.0,"Set 1: 6-6, 2-0 Aleksa Pisaric Serving"
71,Alexander Hoogmartens,Aleksa Pisaric,,6-6,0-0,2-1,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,2964750.0,2971030.0,6280.0,5,5-8,1,0,1st Serve In,Body,Body,,False,Near,,,95.8910815835025,244.718476596549,,,Crosscourt,Backhand,,,Crosscourt,Forehand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,Alexander Hoogmartens,,1,0,0,6,6,,,2,1,13,1st Serve In,Ad: Body,,,Crosscourt,Forehand,Winner,,,Crosscourt,Backhand,,,,0.0,2.0,2.0,0.0,"Set 1: 6-6, 2-1 Alexander Hoogmartens Serving"
72,Alexander Hoogmartens,Aleksa Pisaric,,6-6,0-0,3-1,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,3001320.0,3019830.0,18510.0,15,13+,1,0,1st Serve In,Wide,Wide,,False,Near,,,-110.012647637738,244.999999999873,,,Down the Line,Forehand,,,Crosscourt,Backhand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,,,1,0,0,6,6,,,3,1,13,1st Serve In,Deuce: Wide,,,Crosscourt,Backhand,Winner,,,Down the Line,Forehand,,,,3.0,4.0,3.0,3.0,"Set 1: 6-6, 3-1 Alexander Hoogmartens Serving"
73,Alexander Hoogmartens,Aleksa Pisaric,,6-6,0-0,4-1,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3053149.0,3061919.0,8770.0,7,5-8,1,0,1st Serve In,T,T,,False,Far,,,-24.8532152230843,-185.798365048023,,,Down the Line,Forehand,Wide Left,,Crosscourt,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,1,0,0,6,6,,,4,1,13,,,Down the Line,Forehand,,,,1st Serve In,Ad: T,,,Crosscourt,Forehand,Error,0.0,3.0,2.0,0.0,"Set 1: 6-6, 4-1 Aleksa Pisaric Serving"
74,Alexander Hoogmartens,Aleksa Pisaric,,6-6,0-0,5-1,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3128149.0,3154030.0,25881.0,10,9-12,0,1,2nd Serve In,T,Body,T,False,Near,,,-82.4226651355655,-243.84221347319,-30.8069280402291,211.904368985017,Down the Line,Forehand,Net,,Crosscourt,Backhand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,Aleksa Pisaric,1,0,0,6,6,,,5,1,13,,,Down the Line,Forehand,Crosscourt,Backhand,Error,2nd Serve In,Deuce: T,,,,,,0.0,0.0,1.0,1.0,"Set 1: 6-6, 5-1 Aleksa Pisaric Serving"
75,Alexander Hoogmartens,Aleksa Pisaric,,6-6,0-0,1-6,Ad,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,3180080.0,3201550.0,21470.0,9,9-12,0,1,2nd Serve In,Body,Body,Body,False,Far,,,-100.558666885337,-267.301897418935,-61.4701279527242,-141.449032152158,Down the Line,Backhand,Net,,Down the Line,Forehand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,1,0,0,6,6,,,1,6,13,2nd Serve In,Ad: Body,,,Down the Line,Forehand,Error,,,Down the Line,Backhand,,,,2.0,1.0,2.0,2.0,"Set 1: 6-6, 1-6 Alexander Hoogmartens Serving"
76,Alexander Hoogmartens,Aleksa Pisaric,,6-6,0-0,6-2,Deuce,Alexander Hoogmartens,Aleksa Pisaric,"Univeristy of California, Los Angeles",Pepperdine,3232050.0,3242580.0,10530.0,1,1-4,0,0,Double Fault,Body,Wide,Body,False,Far,,,192.184027777679,-281.761444663022,74.0972276902504,243.700207786401,,,Net,,,,Alexander Hoogmartens,,Aleksa Pisaric,,False,,,1,0,0,6,6,,,6,2,13,Double Fault,Deuce: Body,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 6-6, 6-2 Alexander Hoogmartens Serving"
77,Alexander Hoogmartens,Aleksa Pisaric,,6-6,0-0,6-3,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3268149.0,3309979.0,41830.0,32,13+,1,0,1st Serve In,Body,Body,,False,Near,,,53.2904855642769,244.689271653417,,,Down the Line,Forehand,,,Crosscourt,Forehand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,,,1,0,0,6,6,,,6,3,13,,,Down the Line,Forehand,Crosscourt,Forehand,Winner,1st Serve In,Ad: Body,,,,,,9.0,3.0,6.0,13.0,"Set 1: 6-6, 6-3 Aleksa Pisaric Serving"
78,Alexander Hoogmartens,Aleksa Pisaric,0-0,0-0,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3444449.0,3449429.0,4980.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,139.023452537111,-176.790573053277,,,Down the Line,Forehand,Net,,Down the Line,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,2,1,0,0,0,0,0,,,1,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Error,0.0,0.0,1.0,2.0,"Set 2: 0-0, 0-0 Aleksa Pisaric Serving"
79,Alexander Hoogmartens,Aleksa Pisaric,0-15,0-0,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3468350.0,3479330.0,10980.0,7,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,-91.3349573490342,-211.825251530949,,,Crosscourt,Backhand,Wide Right,,Crosscourt,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,,2,1,0,0,0,0,15,,,1,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Body,,,Crosscourt,Forehand,Error,0.0,0.0,2.0,3.0,"Set 2: 0-0, 0-15 Aleksa Pisaric Serving"
80,Alexander Hoogmartens,Aleksa Pisaric,15-15,0-0,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3504639.0,3508129.0,3490.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,148.499289151279,-176.404554899296,,,Crosscourt,Forehand,Net,,Down the Line,Backhand,Alexander Hoogmartens,Error,Aleksa Pisaric,,False,,,2,1,0,0,0,15,15,,,1,,,Crosscourt,Forehand,Down the Line,Backhand,Error,1st Serve In,Deuce: Wide,,,,,,0.0,1.0,1.0,0.0,"Set 2: 0-0, 15-15 Aleksa Pisaric Serving"
81,Alexander Hoogmartens,Aleksa Pisaric,30-15,0-0,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3531340.0,3547679.0,16339.0,8,5-8,0,1,2nd Serve In,Body,T,Body,False,Far,,,-21.5892279090002,-260.126055336699,-92.6037073490335,-133.492503280771,Crosscourt,Backhand,,,Crosscourt,Forehand,Alexander Hoogmartens,Winner,Alexander Hoogmartens,,False,,,2,1,0,0,0,30,15,,,1,,,Crosscourt,Backhand,Crosscourt,Forehand,Winner,2nd Serve In,Ad: Body,,,,,,0.0,2.0,3.0,2.0,"Set 2: 0-0, 30-15 Aleksa Pisaric Serving"
82,Alexander Hoogmartens,Aleksa Pisaric,30-30,0-0,1-0,,Deuce,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3579510.0,3598030.0,18520.0,15,13+,1,0,1st Serve In,Wide,Wide,,False,Far,,,141.644931102289,-212.902810586067,,,Down the Line,Forehand,Net,,Down the Line,Forehand,Aleksa Pisaric,Error,Alexander Hoogmartens,,False,,Aleksa Pisaric,2,1,0,0,0,30,30,,,1,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Error,3.0,2.0,3.0,5.0,"Set 2: 0-0, 30-30 Aleksa Pisaric Serving"
83,Alexander Hoogmartens,Aleksa Pisaric,30-40,0-0,1-0,,Ad,Aleksa Pisaric,Alexander Hoogmartens,"Univeristy of California, Los Angeles",Pepperdine,3628709.0,3632830.0,4121.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,-113.207431102304,-183.78287948372,,,Down the Line,Backhand,,,Crosscourt,Forehand,Aleksa Pisaric,Winner,Aleksa Pisaric,,True,,Aleksa Pisaric,2,1,0,0,0,30,40,,,1,,,Down the Line,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,Forehand,Winner,1.0,0.0,1.0,2.0,"Set 2: 0-0, 30-40 Aleksa Pisaric Serving"
