pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
40,Emon van Loben Sels,Roger Pascual Ferra,40-0,4-2,0-0,,Ad,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,1695180.0,1713579.0,18399.0,3,1-4,0,1,2nd Serve In,T,Wide,T,False,Far,,,-152.0080162,-245.782103,-21.11747047,-172.8507765,Down the Line,Backhand,,,Crosscourt,Forehand,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,,,1,0,0,4,2,40,0,,,7,2nd Serve In,Ad: T,,,Crosscourt,Forehand,Winner,,,Down the Line,Backhand,,,,0.0,0.0,1.0,1.0,"Set 1: 4-2, 40-0 Emon van Loben Sels Serving"
41,Emon van Loben Sels,Roger Pascual Ferra,0-0,5-2,0-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,1807680.0,1811130.0,3450.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,21.46138451,-206.1838364,,,Crosscourt,Backhand,Long,,Crosscourt,Backhand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,1,0,0,5,2,0,0,,,8,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Deuce: T,,,,,,0.0,0.0,1.0,1.0,"Set 1: 5-2, 0-0 Roger Pascual Ferra Serving"
42,Emon van Loben Sels,Roger Pascual Ferra,15-0,5-2,0-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,1828880.0,1841219.0,12339.0,1,1-4,0,1,2nd Serve In,Wide,T,Wide,True,Far,,,-13.28258421,-310.1927439,-147.4768865,-157.669182,,,,,,,Roger Pascual Ferra,,Roger Pascual Ferra,,False,,,1,0,0,5,2,15,0,,,8,Ace,,,,,,,2nd Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 1: 5-2, 15-0 Roger Pascual Ferra Serving"
43,Emon van Loben Sels,Roger Pascual Ferra,30-0,5-2,0-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,1861579.0,1864050.0,2471.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,117.5194663,-176.1231463,,,Crosscourt,Forehand,Wide Right,,Down the Line,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,1,0,0,5,2,30,0,,,8,,,Crosscourt,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Backhand,Error,0.0,0.0,1.0,0.0,"Set 1: 5-2, 30-0 Roger Pascual Ferra Serving"
44,Emon van Loben Sels,Roger Pascual Ferra,30-15,5-2,0-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,1893880.0,1908329.0,14449.0,2,1-4,0,1,2nd Serve In,T,T,T,False,Far,,,35.1834591,-370.9866798,-14.10648513,-183.7284121,Crosscourt,Forehand,Wide Right,Wide Right,Crosscourt,Forehand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,1,0,0,5,2,30,15,,,8,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,2nd Serve In,Ad: T,,,,,,0.0,0.0,0.0,0.0,"Set 1: 5-2, 30-15 Roger Pascual Ferra Serving"
45,Emon van Loben Sels,Roger Pascual Ferra,40-15,5-2,0-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,1933579.0,1934380.0,801.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,139.200596,-218.3968231,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,1,0,0,5,2,40,15,,,8,,,Down the Line,Forehand,Down the Line,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 1: 5-2, 40-15 Roger Pascual Ferra Serving"
46,Emon van Loben Sels,Roger Pascual Ferra,0-0,5-3,0-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,1976300.0,1989380.0,13080.0,3,1-4,0,0,Double Fault,Wide,T,Wide,False,Near,,,-45.89087927,-0.7021817585,-143.8749945,279.4687227,Crosscourt,Backhand,Net,,Down the Line,Forehand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,1,0,0,5,3,0,0,,,9,Double Fault,Deuce: Wide,,,Down the Line,Forehand,,,,Crosscourt,Backhand,,,,0.0,0.0,0.0,1.0,"Set 1: 5-3, 0-0 Emon van Loben Sels Serving"
47,Emon van Loben Sels,Roger Pascual Ferra,0-15,5-3,0-0,,Ad,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2016500.0,2019619.0,3119.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,143.4960192,237.5136975,,,Down the Line,Forehand,Long,,Crosscourt,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,1,0,0,5,3,0,15,,,9,1st Serve In,Ad: Wide,,,,,,,,Down the Line,Forehand,Crosscourt,Backhand,Error,1.0,0.0,0.0,1.0,"Set 1: 5-3, 0-15 Emon van Loben Sels Serving"
48,Emon van Loben Sels,Roger Pascual Ferra,15-15,5-3,0-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2044469.0,2044469.0,0.0,1,1-4,1,0,1st Serve In,Wide,Wide,,True,Near,,,-154.2537347,207.0515639,,,,,,,,,Emon van Loben Sels,,Emon van Loben Sels,,False,,,1,0,0,5,3,15,15,,,9,Ace,Deuce: Wide,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"Set 1: 5-3, 15-15 Emon van Loben Sels Serving"
49,Emon van Loben Sels,Roger Pascual Ferra,30-15,5-3,0-0,,Ad,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2060870.0,2063770.0,2900.0,3,1-4,1,0,1st Serve In,T,T,,False,Near,,,5.481725722,230.031414,,,Down the Line,Backhand,,,Down the Line,Backhand,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,,,1,0,0,5,3,30,15,,,9,1st Serve In,Ad: T,,,Down the Line,Backhand,Winner,,,Down the Line,Backhand,,,,1.0,0.0,0.0,1.0,"Set 1: 5-3, 30-15 Emon van Loben Sels Serving"
50,Emon van Loben Sels,Roger Pascual Ferra,40-15,5-3,0-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2082830.0,2093479.0,10649.0,2,1-4,0,0,Double Fault,Wide,Body,Wide,False,Near,,,-85.57438758,-237.4179681,-130.0873906,266.8832677,Crosscourt,Backhand,Net,Net,Crosscourt,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,1,0,0,5,3,40,15,,,9,Double Fault,Deuce: Wide,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,0.0,0.0,0.0,0.0,"Set 1: 5-3, 40-15 Emon van Loben Sels Serving"
51,Emon van Loben Sels,Roger Pascual Ferra,40-30,5-3,0-0,,Ad,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2112870.0,2117300.0,4430.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,116.6479112,174.2722113,,,Crosscourt,Forehand,,,Down the Line,Backhand,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,,,1,0,0,5,3,40,30,,,9,1st Serve In,Ad: Wide,,,Down the Line,Backhand,Winner,,,Crosscourt,Forehand,,,,1.0,1.0,1.0,1.0,"Set 1: 5-3, 40-30 Emon van Loben Sels Serving"
52,Emon van Loben Sels,Roger Pascual Ferra,0-0,0-0,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2274070.0,2288479.0,14409.0,4,1-4,0,1,2nd Serve In,Body,T,Body,False,Near,,,-38.99977581,-216.1720035,-104.1407316,243.4357557,Down the Line,Forehand,Net,,Down the Line,Backhand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,2,1,0,0,0,0,0,,,1,,,Down the Line,Forehand,Down the Line,Backhand,Error,2nd Serve In,Deuce: Body,,,,,,0.0,0.0,1.0,1.0,"Set 2: 0-0, 0-0 Roger Pascual Ferra Serving"
53,Emon van Loben Sels,Roger Pascual Ferra,15-0,0-0,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2309729.0,2327330.0,17601.0,3,1-4,1,1,1st Serve In,Wide,Wide,Wide,False,Near,,,157.1133694,244.7690781,143.8889272,237.7804462,Down the Line,Backhand,,,Crosscourt,Backhand,Roger Pascual Ferra,Winner,Roger Pascual Ferra,,False,,,2,1,0,0,0,15,0,,,1,,,Down the Line,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,Backhand,Winner,0.0,0.0,1.0,1.0,"Set 2: 0-0, 15-0 Roger Pascual Ferra Serving"
54,Emon van Loben Sels,Roger Pascual Ferra,30-0,0-0,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2350600.0,2363419.0,12819.0,2,1-4,0,1,2nd Serve In,Body,T,Body,False,Near,,,-46.81598316,246.6073053,-90.15719051,243.0510389,Down the Line,Backhand,Wide Right,Wide Right,Down the Line,Backhand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,2,1,0,0,0,30,0,,,1,,,Down the Line,Backhand,Down the Line,Backhand,Error,2nd Serve In,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 2: 0-0, 30-0 Roger Pascual Ferra Serving"
55,Emon van Loben Sels,Roger Pascual Ferra,40-0,0-0,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2387669.0,2400129.0,12460.0,1,1-4,0,0,Double Fault,Body,T,Body,False,Near,,,-9.737150044,-12.24376094,70.57950569,-34.68751094,,,Net,,,,Roger Pascual Ferra,,Emon van Loben Sels,,False,,,2,1,0,0,0,40,0,,,1,,,,,,,,Double Fault,Ad: Body,,,,,,0.0,0.0,0.0,0.0,"Set 2: 0-0, 40-0 Roger Pascual Ferra Serving"
56,Emon van Loben Sels,Roger Pascual Ferra,40-15,0-0,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2419500.0,2422100.0,2600.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-157.470642,244.4318624,,,Down the Line,Forehand,,,Down the Line,Backhand,Roger Pascual Ferra,Winner,Roger Pascual Ferra,,False,,,2,1,0,0,0,40,15,,,1,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Backhand,Winner,0.0,1.0,1.0,0.0,"Set 2: 0-0, 40-15 Roger Pascual Ferra Serving"
57,Emon van Loben Sels,Roger Pascual Ferra,0-0,0-1,1-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2491530.0,2492419.0,889.0,2,1-4,1,0,1st Serve In,T,T,,False,Near,,,-4.822796369,209.7058454,,,Down the Line,Forehand,Wide Right,Wide Right,Down the Line,Forehand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,2,1,0,0,1,0,0,,,2,1st Serve In,Deuce: T,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 0-1, 0-0 Emon van Loben Sels Serving"
58,Emon van Loben Sels,Roger Pascual Ferra,15-0,0-1,1-0,,Ad,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2505070.0,2505879.0,809.0,2,1-4,1,0,1st Serve In,T,T,,False,Near,,,16.61336395,212.4949366,,,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,2,1,0,0,1,15,0,,,2,1st Serve In,Ad: T,,,,,,,,Down the Line,Backhand,Down the Line,Backhand,Error,0.0,0.0,0.0,0.0,"Set 2: 0-1, 15-0 Emon van Loben Sels Serving"
59,Emon van Loben Sels,Roger Pascual Ferra,30-0,0-1,1-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2518070.0,2529449.0,11379.0,2,1-4,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,-157.6344652,243.477745,-54.78529637,240.0717137,Crosscourt,Forehand,Long,Long,Crosscourt,Forehand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,2,1,0,0,1,30,0,,,2,2nd Serve In,Deuce: Body,,,,,,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 0-1, 30-0 Emon van Loben Sels Serving"
60,Emon van Loben Sels,Roger Pascual Ferra,40-0,0-1,1-0,,Ad,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2543899.0,2546530.0,2631.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,108.8549759,244.8042924,,,Down the Line,Forehand,,,Down the Line,Backhand,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,,,2,1,0,0,1,40,0,,,2,1st Serve In,Ad: Wide,,,Down the Line,Backhand,Winner,,,Down the Line,Forehand,,,,1.0,0.0,0.0,1.0,"Set 2: 0-1, 40-0 Emon van Loben Sels Serving"
61,Emon van Loben Sels,Roger Pascual Ferra,0-0,1-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2580620.0,2596219.0,15599.0,5,5-8,0,1,2nd Serve In,Body,Wide,Body,False,Far,,,164.0253718,-308.4257491,54.65653434,-172.1272364,Crosscourt,Backhand,,,Down the Line,Backhand,Roger Pascual Ferra,Winner,Roger Pascual Ferra,,False,,,2,1,0,1,1,0,0,,,3,,,Crosscourt,Backhand,,,,2nd Serve In,Deuce: Body,,,Down the Line,Backhand,Winner,1.0,2.0,1.0,0.0,"Set 2: 1-1, 0-0 Roger Pascual Ferra Serving"
62,Emon van Loben Sels,Roger Pascual Ferra,15-0,1-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2619250.0,2620030.0,780.0,2,1-4,0,0,Double Fault,Wide,,Wide,False,Far,,,,,-118.4206857,-245.8078248,Crosscourt,Backhand,Wide Right,Wide Right,Crosscourt,Backhand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,2,1,0,1,1,15,0,,,3,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,Double Fault,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 1-1, 15-0 Roger Pascual Ferra Serving"
63,Emon van Loben Sels,Roger Pascual Ferra,15-15,1-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2639179.0,2655050.0,15871.0,3,1-4,0,1,2nd Serve In,Body,T,Body,False,Far,,,39.75003281,-287.7576826,68.1730643,-208.1585958,Down the Line,Backhand,Net,,Crosscourt,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,2,1,0,1,1,15,15,,,3,,,Down the Line,Backhand,,,,2nd Serve In,Deuce: Body,,,Crosscourt,Backhand,Error,1.0,0.0,0.0,0.0,"Set 2: 1-1, 15-15 Roger Pascual Ferra Serving"
64,Emon van Loben Sels,Roger Pascual Ferra,15-30,1-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2683379.0,2688780.0,5401.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,-130.7356409,-186.5372157,,,Crosscourt,Backhand,Net,,Down the Line,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,2,1,0,1,1,15,30,,,3,,,Crosscourt,Backhand,,,,1st Serve In,Ad: Wide,,,Down the Line,Backhand,Error,0.0,0.0,2.0,1.0,"Set 2: 1-1, 15-30 Roger Pascual Ferra Serving"
65,Emon van Loben Sels,Roger Pascual Ferra,15-40,1-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2713449.0,2721979.0,8530.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,148.5133749,-191.9499672,,,Down the Line,Forehand,Net,,Down the Line,Forehand,Roger Pascual Ferra,Error,Emon van Loben Sels,,True,,,2,1,0,1,1,15,40,,,3,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Error,1.0,1.0,2.0,1.0,"Set 2: 1-1, 15-40 Roger Pascual Ferra Serving"
66,Emon van Loben Sels,Roger Pascual Ferra,0-0,2-1,1-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2821979.0,2828129.0,6150.0,6,5-8,0,0,Double Fault,,Wide,,False,Far,,,142.5561406,-252.055386,,,Crosscourt,Backhand,,,Down the Line,Forehand,Roger Pascual Ferra,Winner,Roger Pascual Ferra,,False,Emon van Loben Sels,,2,1,0,2,1,0,0,,,4,Double Fault,,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Winner,0.0,1.0,2.0,2.0,"Set 2: 2-1, 0-0 Emon van Loben Sels Serving"
67,Emon van Loben Sels,Roger Pascual Ferra,0-15,2-1,1-0,,Ad,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2856050.0,2859479.0,3429.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-157.2868001,-158.1128828,,,Crosscourt,Forehand,,,Crosscourt,Backhand,Roger Pascual Ferra,Winner,Roger Pascual Ferra,,False,,,2,1,0,2,1,0,15,,,4,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Forehand,Crosscourt,Backhand,Winner,0.0,0.0,1.0,2.0,"Set 2: 2-1, 0-15 Emon van Loben Sels Serving"
68,Emon van Loben Sels,Roger Pascual Ferra,15-15,2-1,1-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2880580.0,2902479.0,21899.0,7,5-8,0,1,2nd Serve In,T,Body,T,False,Far,,,104.2863736,-260.4517881,24.91143373,-129.6941382,Crosscourt,Forehand,,,Crosscourt,,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,,,2,1,0,2,1,15,15,,,4,2nd Serve In,Deuce: T,,,Crosscourt,,Winner,,,Crosscourt,Forehand,,,,1.0,1.0,2.0,2.0,"Set 2: 2-1, 15-15 Emon van Loben Sels Serving"
69,Emon van Loben Sels,Roger Pascual Ferra,30-15,2-1,1-0,,Ad,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2935020.0,2935800.0,780.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-137.6894794,-180.7957458,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,2,1,0,2,1,30,15,,,4,1st Serve In,Ad: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 2-1, 30-15 Emon van Loben Sels Serving"
70,Emon van Loben Sels,Roger Pascual Ferra,40-15,2-1,1-0,,Deuce,Emon van Loben Sels,Roger Pascual Ferra,UCLA,TCU,2958679.0,2961580.0,2901.0,3,1-4,0,0,Double Fault,,Wide,,False,Far,,,161.2432852,-198.3484143,,,Crosscourt,Backhand,,,Down the Line,Backhand,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,,,2,1,0,2,1,40,15,,,4,Double Fault,,,,Down the Line,Backhand,,,,Crosscourt,Backhand,,,,1.0,1.0,0.0,0.0,"Set 2: 2-1, 40-15 Emon van Loben Sels Serving"
71,Emon van Loben Sels,Roger Pascual Ferra,0-0,3-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,2992530.0,3011679.0,19149.0,15,13+,0,0,Double Fault,,Wide,,False,Near,,,-199.2304189,246.3650919,,,Crosscourt,Backhand,Wide Right,,Crosscourt,Forehand,Roger Pascual Ferra,Error,Emon van Loben Sels,,False,,,2,1,0,3,1,0,0,,,5,,,Crosscourt,Backhand,,,,Double Fault,,,,Crosscourt,Forehand,,2.0,2.0,5.0,4.0,"Set 2: 3-1, 0-0 Roger Pascual Ferra Serving"
72,Emon van Loben Sels,Roger Pascual Ferra,0-15,3-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3045270.0,3057250.0,11980.0,2,1-4,0,1,2nd Serve In,Wide,Wide,Wide,False,Near,,,107.1999781,-54.61152122,119.2585958,244.1122539,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,,,2,1,0,3,1,0,15,,,5,,,Down the Line,Backhand,Down the Line,Backhand,Winner,2nd Serve In,Ad: Wide,,,,,,1.0,0.0,0.0,0.0,"Set 2: 3-1, 0-15 Roger Pascual Ferra Serving"
73,Emon van Loben Sels,Roger Pascual Ferra,0-30,3-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3063580.0,3089379.0,25799.0,2,1-4,0,1,2nd Serve In,T,Wide,T,False,Near,,,178.0169127,-503.373108,-24.33200459,228.1754265,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,2,1,0,3,1,0,30,,,5,,,Down the Line,Backhand,Down the Line,Backhand,Error,2nd Serve In,Deuce: T,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-1, 0-30 Roger Pascual Ferra Serving"
74,Emon van Loben Sels,Roger Pascual Ferra,15-30,3-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3107300.0,3121179.0,13879.0,4,1-4,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,122.7536199,-17.64269466,103.1283574,188.2442695,Crosscourt,Backhand,Net,,Crosscourt,Forehand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,2,1,0,3,1,15,30,,,5,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,2nd Serve In,Ad: Body,,,,,,0.0,0.0,1.0,1.0,"Set 2: 3-1, 15-30 Roger Pascual Ferra Serving"
75,Emon van Loben Sels,Roger Pascual Ferra,30-30,3-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3142500.0,3146219.0,3719.0,4,1-4,1,0,1st Serve In,T,T,,False,Near,,,-17.66056977,214.7225886,,,Down the Line,Backhand,,,Down the Line,Backhand,Emon van Loben Sels,Winner,Emon van Loben Sels,,False,,,2,1,0,3,1,30,30,,,5,,,Down the Line,Backhand,Down the Line,Backhand,Winner,1st Serve In,Deuce: T,,,,,,1.0,0.0,1.0,1.0,"Set 2: 3-1, 30-30 Roger Pascual Ferra Serving"
76,Emon van Loben Sels,Roger Pascual Ferra,30-40,3-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3166899.0,3167750.0,851.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,128.4909558,242.0953521,,,Crosscourt,Backhand,Wide Right,Wide Right,Crosscourt,Backhand,Emon van Loben Sels,Error,Roger Pascual Ferra,,True,,,2,1,0,3,1,30,40,,,5,,,Crosscourt,Backhand,Crosscourt,Backhand,Error,1st Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-1, 30-40 Roger Pascual Ferra Serving"
77,Emon van Loben Sels,Roger Pascual Ferra,40-40,3-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3191300.0,3193500.0,2200.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-115.4040792,207.512068,,,Down the Line,Forehand,Net,,Down the Line,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,True,,,2,1,0,3,1,40,40,,,5,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Backhand,Error,0.0,0.0,1.0,0.0,"Set 2: 3-1, 40-40 Roger Pascual Ferra Serving"
78,Emon van Loben Sels,Roger Pascual Ferra,40-AD,3-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3224500.0,3224500.0,0.0,1,1-4,1,0,1st Serve In,Wide,Wide,,True,Near,,,121.3497922,230.2680774,,,,,,,,,Roger Pascual Ferra,,Roger Pascual Ferra,,True,,,2,1,0,3,1,40,AD,,,5,Ace,,,,,,,1st Serve In,Ad: Wide,,,,,,0.0,0.0,0.0,0.0,"Set 2: 3-1, 40-AD Roger Pascual Ferra Serving"
79,Emon van Loben Sels,Roger Pascual Ferra,40-40,3-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3241699.0,3258929.0,17230.0,5,5-8,0,1,2nd Serve In,T,Wide,T,False,Near,,,-151.9206693,305.4135827,-35.35532043,242.6105534,Down the Line,Backhand,Wide Left,,Down the Line,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,True,,,2,1,0,3,1,40,40,,,5,,,Down the Line,Backhand,,,,2nd Serve In,Deuce: T,,,Down the Line,Backhand,Error,0.0,0.0,2.0,1.0,"Set 2: 3-1, 40-40 Roger Pascual Ferra Serving"
80,Emon van Loben Sels,Roger Pascual Ferra,AD-40,3-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3283870.0,3306219.0,22349.0,8,5-8,0,1,2nd Serve In,Body,T,Body,False,Near,,,-1.242224409,244.953341,64.37412511,227.9745899,Down the Line,Backhand,Long,,Crosscourt,Backhand,Emon van Loben Sels,Error,Roger Pascual Ferra,,False,,,2,1,0,3,1,AD,40,,,5,,,Down the Line,Backhand,Crosscourt,Backhand,Error,2nd Serve In,Ad: Body,,,,,,2.0,0.0,1.0,3.0,"Set 2: 3-1, AD-40 Roger Pascual Ferra Serving"
81,Emon van Loben Sels,Roger Pascual Ferra,40-40,3-1,1-0,,Deuce,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3331129.0,3333530.0,2401.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Near,,,-137.6795276,242.2270615,,,Down the Line,Forehand,Wide Left,,Crosscourt,Backhand,Roger Pascual Ferra,Error,Emon van Loben Sels,,True,,,2,1,0,3,1,40,40,,,5,,,Down the Line,Forehand,,,,1st Serve In,Deuce: Wide,,,Crosscourt,Backhand,Error,0.0,0.0,1.0,0.0,"Set 2: 3-1, 40-40 Roger Pascual Ferra Serving"
82,Emon van Loben Sels,Roger Pascual Ferra,40-AD,3-1,1-0,,Ad,Roger Pascual Ferra,Emon van Loben Sels,UCLA,TCU,3366929.0,3397129.0,30200.0,15,13+,0,1,2nd Serve In,Body,Wide,Body,False,Near,,,121.2265037,-25.04697069,90.03818898,193.2509843,Crosscourt,Backhand,Net,,Down the Line,Backhand,Roger Pascual Ferra,Winner,Roger Pascual Ferra,,True,,,2,1,0,3,1,40,AD,,,5,,,Crosscourt,Backhand,,,,2nd Serve In,Ad: Body,,,Down the Line,Backhand,Winner,2.0,4.0,5.0,2.0,"Set 2: 3-1, 40-AD Roger Pascual Ferra Serving"
